cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,UROPHYCIS CHUSS,COTTIDAE,POLYMETME THAEOCORYLA,SCORPAENIDAE,HEMITRIPTERUS AMERICANUS,CLUPEA HARENGUS,SQUALUS ACANTHIAS,POMATOMUS SALTATRIX,UROPHYCIS REGIA,SYNODUS FOETENS,CENTROPRISTIS STRIATA,LEIOSTOMUS XANTHURUS,HEMANTHIAS AUREORUBENS,PSEUDOPLEURONECTES AMERICANUS,DECAPTERUS PUNCTATUS,NEZUMIA BAIRDI,PAGRUS SEDECIM,ARGENTINA STRIATA,CHLOROPHTHALMUS AGASSIZI,LEUCORAJA GARMANI,CYCLOPTERIDAE,LOLIGO PEALEII,ALOSA SAPIDISSIMA,MACROURIDAE,STOLOTEUTHIS LEUCOPTERA,ANCHOA MITCHILLI,OPHIDIIDAE,ILLEX ILLECEBROSUS,PARALEPIDAE,GADELLA IMBERBIS,ETROPUS MICROSTOMUS,GYMNURA ALTAVELA,SERRANUS ATROBRANCHUS,BELLATOR EGRETTA,SYNODONTIDAE,MYXINE GLUTINOSA,CANCER BOREALIS,LAEMONEMA BARBATULUM,PERISTEDION MINIATUM,PORICHTHYS PLECTRODON,ACIPENSER OXYRHYNCHUS,MAUROLICUS WEITZMANI,ALOSA AESTIVALIS,EPIGONUS PANDIONIS,BRAMA BRAMA,LOPHIUS GASTROPHYSUS,TRASH SPECIES IN CATCH,CANCRIDAE,MICROPOGONIAS UNDULATUS,AMMODYTES DUBIUS,STROMATEIDAE,DASYATIS SAY,CRUSTACEA SHRIMP,MACROZOARCES AMERICANUS,OVALIPES STEPHENSONI,CEPHALOPODA,HIPPOGLOSSOIDES PLATESSOIDES,ANCYLOPSETTA QUADROCELLATA,TRIGLIDAE,PETROMYZON MARINUS,SELACHIMORPHA,LEUCORAJA ERINACEA,TRICHIURUS LEPTURUS,GOBIIDAE,LEUCORAJA OCELLATA,ANTHIAS NICHOLSI,PARALICHTHYS DENTATUS,ANTIGONIA CAPROS,ARGENTINA SILUS,LIMANDA FERRUGINEA,OPHIDION MARGINATUM,CHIONOECETES OPILIO,AMBLYRAJA RADIATA,LEPOPHIDIUM PROFUNDORUM,LIMULUS POLYPHEMUS,STENOTOMUS CHRYSOPS,UNKNOWN 03,POLLACHIUS VIRENS,PRIONOTUS RUBIO,PARASUDIS TRUCULENTA,SYMPHURUS PLAGIUSA,MALACORAJA SENTA,POLYMIXIA LOWEI,OPHICHTHUS PUNCTICEPS,UNKNOWN 01,PENAEUS SP,CITHARICHTHYS SP,PARALICHTHYS SQUAMILENTUS,OCTOPUS VULGARIS,ETMOPTERUS GRACILISPINIS,GERYON QUINQUEDENS,BROSME BROSME,CARCHARIAS TAURUS,CRYPTACANTHODES MACULATUS,PRIONOTUS EVOLANS,DIBRANCHUS ATLANTICUS,LITHODES MAJA,BATHYPOLYPUS ARCTICUS,CANCER IRRORATUS,MORONE SAXATILIS,ULVARIA SUBBIFURCATA,ASPIDOPHOROIDES MONOPTERYGIUS,PRIONOTUS ALATUS,MYOXOCEPHALUS AENAEUS,PLACOPECTEN MAGELLANICUS,OSMERUS MORDAX,MENIDIA MENIDIA,GASTEROSTEUS ACULEATUS,HOMARUS AMERICANUS,UROPHYCIS CHESTERI,ARTEDIELLUS SP,UNKNOWN 02,CITHARICHTHYS ARCTIFRONS,HELICOLENUS DACTYLOPTERUS,MONOLENE SESSILICAUDA,ABRALIA VERANYI,ANCYLOPSETTA DILECTA,DIPTURUS LAEVIS,CHLAMYS ISLANDICA,SYMPHURUS SP,ANARHICHAS LUPUS,STOMIAS BOA,STOMATOPODA,SICYONIA BREVIROSTRIS,HOPLOSTETHUS MEDITERRANEUS,TRACHURUS LATHAMI,LOPHIUS AMERICANUS,LUMPENUS LUMPRETAEFORMIS,SPHOEROIDES MACULATUS,PRIONOTUS CAROLINUS,CAPROIDAE,OPHICHTHIDAE,TORPEDO NOBILIANA,PLEOTICUS ROBUSTUS,MELANOSTIGMA ATLANTICUM,ALOSA PSEUDOHARENGUS,BENTHODESMUS SIMONYI,PRIONOTUS OPHRYAS,MENTICIRRHUS AMERICANUS,ZENOPSIS CONCHIFERA,GADUS MORHUA,ENCHELYOPUS CIMBRIUS,MELANOGRAMMUS AEGLEFINUS,LYCENCHELYS VERRILLI,STERNOPTYCHIDAE,LAGOCEPHALUS LAEVIGATUS,MAJIDAE,UROPHYCIS TENUIS,CYCLOPTERUS LUMPUS,UROPHYCIS SP,MYOXOCEPHALUS OCTODECEMSPINOSUS,PORTUNIDAE,MUSTELUS CANIS,PEPRILUS TRIACANTHUS,MALACOCEPHALUS OCCIDENTALIS,DASYATIS CENTROURA,ANTIMORA ROSTRATA,CONGRIDAE,SCOMBER SCOMBRUS,TAUTOGOLABRUS ADSPERSUS,CYNOSCION REGALIS,MERLUCCIUS ALBIDUS,LIPARIS ATLANTICUS,BOTHIDAE,GLYPTOCEPHALUS CYNOGLOSSUS,HIPPOGLOSSUS HIPPOGLOSSUS,LARIMUS FASCIATUS,HALIEUTICHTHYS ACULEATUS,FOETOREPUS AGASSIZI,NEMICHTHYS SCOLOPACEUS,CENTROPRISTIS OCYURUS,PARALICHTHYS OBLONGUS,TRIGLOPS MURRAYI,SYNGNATHIDAE,OVALIPES OCELLATUS,SEPIOLIDAE,MENTICIRRHUS SAXATILIS,SEBASTES FASCIATUS,SQUATINA DUMERIL,CHAULIODUS DANAE,RAJA EGLANTERIA,SYACIUM PAPILLOSUM,ANTENNARIUS RADIOSUS,GALATHEIDAE,CHAULIODUS SLOANI,SAURIDA NORMANI,RHIZOPRIONODON TERRAENOVAE,SYNAGROPS SPINOSUS,BAIRDIELLA CHRYSOURA,XENOLEPIDICHTHYS DALGLEISHI,ETROPUS SP,SCOPHTHALMUS AQUOSUS,MERLUCCIUS BILINEARIS,SCYLIORHINUS RETIFER,BEMBROPS GOBIOIDES,OPHIDION HOLBROOKI,ACANTHOCARPUS ALEXANDRI,MYCTOPHIDAE,MACRORHAMPHOSUS SCOLOPAX
HB201102,201102,149,-73.95483,39.735582,22/03/2011-23:48:03,3170,0,0,0,0,1,6,3,0,48,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,105,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0
HB201102,201102,355,-70.751485,42.846462,09/05/2011-03:59:40,3640,18,0,0,0,0,2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,15,0,0,5,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,115,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0
HB201102,201102,174,-70.357932,40.345177,27/03/2011-08:07:36,1100,26,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,1,0,0,0,27,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,222,0,0,0,0,0,0
HB201102,201102,167,-71.177085,41.222885,24/03/2011-14:59:21,1050,0,0,0,0,0,3017,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
HB201102,201102,76,-74.814643,38.428725,11/03/2011-14:22:06,3290,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HB201102,201102,213,-67.594432,40.37798,08/04/2011-12:05:24,1150,76,0,0,0,0,2,839,0,1,0,0,0,0,0,0,0,0,0,26,0,0,139,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,0,0,0,0,0,0
HB201102,201102,73,-74.790065,38.022155,11/03/2011-09:42:07,1690,1,0,0,0,1,14,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,8,194,0,0,0,0,0,0
HB201102,201102,370,-70.521072,42.242033,10/05/2011-20:34:23,3660,4,0,0,0,2,328,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
HB201102,201102,218,-66.857038,40.695935,09/04/2011-00:15:33,1150,1976,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,92,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0,0
HB201102,201102,93,-73.941163,38.997197,12/03/2011-21:48:49,1730,0,0,0,0,0,361,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0
HB201102,201102,246,-69.286495,41.380965,12/04/2011-01:40:45,1230,16,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,47,0,0,14,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,25,0,95,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0
HB201102,201102,217,-67.415255,40.558922,08/04/2011-20:40:05,1140,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
HB201102,201102,127,-71.420055,40.193763,16/03/2011-08:11:10,1060,30,0,0,0,0,956,79,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1171,0,0,0,0,0,2,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0
HB201102,201102,41,-75.830258,34.4419,08/03/2011-08:41:03,8520,0,0,0,1,0,0,0,0,46,0,0,0,0,0,4,0,0,0,0,0,0,89,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,27,0,14,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,201,-70.565217,41.271148,30/03/2011-21:51:49,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HB201102,201102,43,-75.665075,34.6684,08/03/2011-14:42:14,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,233,-67.518402,41.26047,10/04/2011-12:51:30,1190,1,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,20,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
HB201102,201102,236,-67.08582,41.651265,10/04/2011-19:43:24,1160,0,0,0,0,0,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HB201102,201102,216,-67.475887,40.56927,08/04/2011-19:23:12,1130,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,21,0,1,0,0,119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0
HB201102,201102,315,-70.150533,42.101778,28/04/2011-10:39:10,3610,0,0,0,0,3,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,6,0,0,0,148,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
HB201102,201102,80,-74.313105,38.482657,11/03/2011-23:02:39,1690,0,0,0,0,2,799,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,26,0,0,0,0,0,0
HB201102,201102,203,-68.771185,41.139283,07/04/2011-11:02:12,1230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,81,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
HB201102,201102,173,-70.469017,40.395662,27/03/2011-06:11:05,1100,48,0,0,0,0,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,38,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,480,0,0,0,0,0,0
HB201102,201102,156,-72.753865,40.527483,23/03/2011-15:42:13,1010,0,0,0,0,0,332,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,2,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0
HB201102,201102,145,-73.691152,40.438455,22/03/2011-15:45:13,3140,1,0,0,0,0,1278,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0
